Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2003-06-30,64.62069702148438,65.30906725558275,64.5147966276959,65.01121703258755,33349000
2003-07-01,65.21639251708984,65.42819832203816,63.826416606501,64.3691692972966,51322800
2003-07-02,66.03717041015625,66.05041111972709,65.24289953084332,65.3752763274451,34662100
2003-07-03,65.35537719726562,66.0900795483717,64.79938895850846,65.5738033124264,30792800
2003-07-07,66.65271759033203,66.78509940794862,65.9577319847824,65.9577319847824,31391100
2003-07-08,66.95061492919922,67.04327973478776,66.30195624022632,66.52038258905064,30952500
2003-07-09,66.57331848144531,67.1160715123104,66.20927465897707,66.79836008089703,36528500
2003-07-10,65.72607421875,66.2158743498787,65.28260141436625,66.08349252399911,49777700
2003-07-11,66.3482666015625,66.48726376376926,65.7856575974347,65.7856575974347,39976300
2003-07-14,66.67259216308594,67.4470070161584,66.48725758086042,66.98367813537112,42114900
2003-07-15,66.52694702148438,67.15574410936641,66.1562830608712,67.10279139358612,42573600
2003-07-16,66.13645935058594,66.76526179537291,65.67975584104853,66.72554471421863,39894200
2003-07-17,65.19656372070312,66.10997568889461,64.97152216833672,65.62679586182514,52253500
2003-07-18,65.86505126953125,66.0570010711529,65.17006078262006,65.54071968238668,35698100
2003-07-21,65.05093383789062,65.85182487742654,64.76631924947291,65.82534851456792,34786000
2003-07-22,65.6400146484375,65.79887281499869,64.81264730120041,65.32230841501419,49968300
2003-07-23,65.68634796142578,65.82534507177625,65.05093043560233,65.66649195278279,37275400
2003-07-24,65.18995666503906,66.41445989353093,65.11053259498995,66.1827979394679,40896200
2003-07-25,66.34164428710938,66.3813563150153,64.89209467033163,65.30247080814637,43241100
2003-07-28,66.09672546386719,66.83804845212217,65.97096400652356,66.43429276787656,34382800
2003-07-29,65.79229736328125,66.36152689064824,65.31573263805745,66.28209775315995,53472100
2003-07-30,65.63343048095703,66.02394563017904,65.4811925949125,65.92466049144147,28363300
2003-07-31,65.78563690185547,66.79171849730217,65.64001943015792,66.17615694412159,54937200
2003-08-01,65.20320892333984,65.87833888757424,65.0244946343774,65.65329724944704,49321000
2003-08-04,65.20320892333984,65.52753571646255,64.20374711612999,65.07082703339493,55214100
2003-08-05,63.819828033447266,65.36866285636496,63.76687529338058,65.13700093088724,61415600
2003-08-06,64.19047546386719,64.90531706938492,63.81981142968586,63.99852561845273,50096900
2003-08-07,64.86561584472656,64.91194822547877,64.04486865003722,64.3162425801999,43427400
2003-08-08,65.05093383789062,65.22964802472376,64.70675122042844,65.07741020074923,27357300
2003-08-11,65.29584503173828,65.55398329139433,64.75970745027142,65.03770677208223,34631400
2003-08-12,65.89155578613281,65.91802710470144,65.14361226537038,65.33556214902397,43285600
2003-08-13,65.55398559570312,66.09011814616522,65.2164182251137,66.07026213316303,36152000
2003-08-14,65.73270416259766,66.02393919454612,65.16347480916284,65.59370700185447,35525100
2003-08-15,65.93788146972656,66.05040223669042,65.60693447287964,65.76578761740805,12567000
2003-08-18,66.5071029663086,66.58652700440197,66.01729783210027,66.14305929221455,22873800
2003-08-19,66.75865173339844,66.81160448320108,66.18942229765047,66.64613092745695,37437700
2003-08-20,66.48726654052734,66.77850158770543,66.29532167745273,66.38136610055003,21295300
2003-08-21,66.69905090332031,67.19547136421086,66.45415337451834,66.8843854505935,46494200
2003-08-22,66.03717041015625,67.39405529965453,66.01069909071677,67.3477229158588,52040300
2003-08-25,66.14305114746094,66.73875660905611,65.71281914465057,65.99743369575442,23473000
2003-08-26,66.26220703125,66.44753653848355,65.41498354112501,65.8584512976982,45065800
2003-08-27,66.28205108642578,66.42766854437065,65.90477178622747,66.22248306263893,18919500
2003-08-28,66.69243621826172,66.85128935326193,65.96435387883979,66.45415399083635,27402400
2003-08-29,67.14250946044922,67.16898581873572,66.5070920111204,66.59313638816475,28706600
2003-09-02,68.04269409179688,68.09564176525112,66.88437978123511,67.27489475343954,49419100
2003-09-03,68.4133529663086,68.63839446528314,68.02945329762888,68.1949267703512,44912400
2003-09-04,68.44647216796875,68.53913693914906,68.01623998757371,68.24128156048268,28381000
2003-09-05,68.06258392333984,68.53914857019774,67.77796920645817,68.13539269160158,31637300
2003-09-08,68.62518310546875,68.75755991057346,68.12876251154894,68.20157126931196,32632800
2003-09-09,68.17507934570312,68.47954996786694,67.9632734759435,68.41998193411436,35053200
2003-09-10,67.48672485351562,68.04271854834755,67.21535088628035,67.86400430542422,45904900
2003-09-11,67.6852798461914,68.01622683637443,67.40728053655141,67.57937438540468,38396300
2003-09-12,67.81106567382812,67.9368272005844,67.08298298967324,67.45364721330951,42524800
2003-09-15,67.57276153564453,67.93018493071635,67.48009677209082,67.8573761808026,21312800
2003-09-16,68.5589828491211,68.59869487381604,67.62570986998534,67.66542694453085,37892600
2003-09-17,68.42660522460938,68.69798420964678,68.20818402550586,68.4927986696386,31885800
2003-09-18,69.234130859375,69.30031926801776,68.28762197121301,68.43985985595806,30243600
2003-09-19,68.8819580078125,69.49988260605524,68.7025628331387,69.28061789427076,34331600
2003-09-22,68.1377944946289,68.41021014152692,67.79228554095887,68.33712190399038,36677400
2003-09-23,68.39693450927734,68.62948572498607,68.0115610265393,68.16437822433231,32489200
2003-09-24,67.18101501464844,68.58297309821344,67.15443700960027,68.5165306202111,41694700
2003-09-25,66.62950897216797,67.69260344748338,66.57635298109362,67.38032340569879,52673100
2003-09-26,66.41027069091797,66.88202396255345,66.34382821029939,66.73584746365077,42914700
2003-09-29,67.0614013671875,67.10126583113023,66.30394613686543,66.64280928808373,36771600
2003-09-30,66.41027069091797,66.94846644317202,65.94516825735158,66.76242546974547,70764500
2003-10-01,67.82550048828125,67.89194294942612,66.57635991412445,66.60293791242937,65797600
2003-10-02,68.07132720947266,68.14441542580775,67.52649100448724,67.72582342526188,44591500
2003-10-03,68.69593048095703,69.28727719302118,68.48995726439703,68.88197145968691,48806900
2003-10-06,69.00823974609375,69.09461449650279,68.56971008423658,68.75575619696396,20226500
2003-10-07,69.2739486694336,69.30716735590528,68.37696302696371,68.6095141091991,42602900
2003-10-08,69.10121154785156,69.36034068561723,68.70919749249543,69.32047622418703,30920800
2003-10-09,69.28727722167969,69.91184770987671,68.98828351563108,69.68593718615665,40066500
2003-10-10,69.4799575805664,69.49988981657194,69.04143318073666,69.28062508203907,22682800
2003-10-13,69.69922637939453,69.9583556010488,69.44009715774027,69.57298211834993,23825600
2003-10-14,69.94505310058594,70.05136510779987,69.3404200345721,69.63277298517491,38484400
2003-10-15,69.75902557373047,70.35701805623006,69.52647434976853,70.33708581835283,39021700
2003-10-16,70.03810119628906,70.25072020995233,69.53312913787485,69.55306137833747,32772200
2003-10-17,69.2739486694336,70.18422077264547,69.08790780364528,70.07791387900932,32790300
2003-10-20,69.79225158691406,69.79225158691406,69.06137411564652,69.40023230889484,27657000
2003-10-21,69.67265319824219,69.95171467638922,69.313857696666,69.64607519043247,26729100
2003-10-22,68.79559326171875,69.22747698007359,68.5630420500619,69.12116495803834,33914500
2003-10-23,68.66936492919922,69.06802496581936,68.33050161691527,68.36372539881587,45830500
2003-10-24,68.82218170166016,68.82218170166016,67.89197164476332,68.32385542859795,51723600
2003-10-27,68.85538482666016,69.22082603855185,68.61618786419211,68.92847306903849,32460200
2003-10-28,69.79225158691406,69.86533984096448,68.98164009234516,69.08795212341364,34956200
2003-10-29,69.88525390625,70.05136260967147,69.01484592247681,69.61283319940583,30955400
2003-10-30,70.03144073486328,70.41016843191338,69.63278080153204,70.2905699449904,39123100
2003-10-31,69.9649887084961,70.2573365827793,69.9118327061772,70.03143117677703,25761600
2003-11-03,70.4234390258789,70.83539040336565,70.23739810354132,70.26397610233741,37589300
2003-11-04,70.27064514160156,70.60950333269606,70.15104664202802,70.42346234874537,31421600
2003-11-05,70.32379913330078,70.41017892904517,69.69923367002146,70.09124789329056,33558800
2003-11-06,70.69587707519531,70.7224550805192,69.83210964449565,70.16432710718995,28392300
2003-11-07,70.17095947265625,70.90848250450414,70.14438147240897,70.85532650400955,31723200
2003-11-10,69.88525390625,70.3237782472803,69.77230120453989,70.25733577975879,25530800
2003-11-11,69.86531829833984,69.98491676179596,69.63276713862935,69.82544876436441,26558600
2003-11-12,70.64935302734375,70.7423734931818,69.87196553316784,69.91847576608687,28000000
2003-11-13,70.66932678222656,70.78892531846547,70.2839531577636,70.43677548099484,29714800
2003-11-14,70.0713119506836,71.06131864539653,69.95835922139645,70.69588245019045,49158500
2003-11-17,69.71916961669922,69.85870036812511,69.12782283098309,69.70588314623647,44382100
2003-11-18,68.99491882324219,70.06465943701419,68.90189834110863,69.92512871381385,41155000
2003-11-19,69.5796127319336,69.77229943131371,69.04806286679982,69.12115109998659,29827000
2003-11-20,68.955078125,69.92515282259504,68.93514588184716,69.10125466710463,53578700
2003-11-21,69.24073791503906,69.32047190216285,68.8487238841244,69.26067014451142,30016000
2003-11-24,70.15766906738281,70.28391330328105,69.55303602703741,69.55968179451503,28906400
2003-11-25,70.4234390258789,70.70914617639303,70.06464364598432,70.25068963755683,37580000
2003-11-26,70.67596435546875,70.72911531155782,70.02481571831123,70.70918306936971,33053600
2003-11-28,70.7291030883789,70.86863889805663,70.5629943398677,70.61615035600809,10507500
2003-12-01,71.4931869506836,71.54634295389083,70.96164212631759,70.99486082639551,38699000
2003-12-02,71.31377410888672,71.60612191562836,71.14101967587969,71.34699280073492,35352000
2003-12-03,71.20087432861328,71.81215346048207,71.14107252808374,71.52644613831153,39078600
2003-12-04,71.4931869506836,71.57292095549445,71.05466259731251,71.207479769989,36089500
2003-12-05,70.994873046875,71.62608928783362,70.84205584789382,71.17427332127109,28824400
2003-12-08,71.4732437133789,71.51975394171606,70.88189720913455,70.92176167078505,32482900
2003-12-09,70.92178344726562,71.71246264100935,70.7888984881386,71.69253040406392,43596100
2003-12-10,70.91512298583984,71.08123167307721,70.40350539037725,70.94169591487116,36915400
2003-12-11,71.71247100830078,71.82542374366152,70.87528147425711,70.88192724375975,45304000
2003-12-12,71.85199737548828,71.89186185160206,71.35367114711977,71.73904464700819,34142200
2003-12-15,71.4931869506836,72.5762189717804,71.4134580151082,72.53634943475723,38693400
2003-12-16,71.86528778076172,72.09119323416061,71.44004474222673,71.54635676916959,32894200
2003-12-17,72.09120178222656,72.09120178222656,71.62609928229412,71.79884874270499,23198800
2003-12-18,72.90180206298828,72.90844783174119,72.01810238059468,72.124414403696,29353100
2003-12-19,72.6988525390625,73.01261331921232,72.48522893666942,72.96588331535096,41465100
2003-12-22,73.20624542236328,73.20624542236328,72.61877641568195,72.62545358890084,27611300
2003-12-23,73.2529525756836,73.39981468830618,73.01929742469785,73.08605894965908,24741200
2003-12-24,73.17951202392578,73.35307771141386,73.0526712503709,73.11275050530398,8055800
2003-12-26,73.23291778564453,73.48659934549254,73.18618777617607,73.23959495647975,8308400
2003-12-29,74.20758056640625,74.28100907240845,73.28632453771246,73.4999481644899,22483700
2003-12-30,74.22090148925781,74.28098072392807,74.0006007757594,74.16081716140049,19559500
2003-12-31,74.28771209716797,74.44792859971311,73.99397759817622,74.24765924482938,31501800
2004-01-02,74.25428771972656,74.8951584027954,73.92050058730399,74.59474692770262,38072300
2004-01-05,75.06208038330078,75.11548247388097,74.49463796883059,74.56139949513722,27959800
2004-01-06,75.13554382324219,75.25570748784477,74.76837565551443,74.87519006546847,20472800
2004-01-07,75.38916015625,75.47594297508748,74.69488232598823,75.02866945054558,30170400
2004-01-08,75.68956756591797,75.70959907194265,75.28234686093543,75.60278474589398,36438400
2004-01-09,75.02867889404297,75.76968681128236,74.94856814051862,75.3224132304443,54084300
2004-01-12,75.58277893066406,75.60280534895888,75.00866450466499,75.13550527811721,31564100
2004-01-13,75.14216613769531,75.58944481665817,74.60810972120218,75.49597972325415,54239700
2004-01-14,75.76966857910156,75.87648289143169,75.21558079355917,75.27566511754156,30112800
2004-01-15,75.95663452148438,76.14355458804869,75.1555470667259,75.81644447156113,38408700
2004-01-16,76.25704193115234,76.31044402351846,75.85649313267452,76.13020113875507,31922700
2004-01-20,76.23697662353516,76.53738808923181,75.98330024437585,76.45727734640857,29863000
2004-01-21,76.83780670166016,76.97132462763436,75.91655593178467,76.1902587669526,30725000
2004-01-22,76.63754272460938,77.0247320036002,76.49067554252838,76.8645155745975,29888500
2004-01-23,76.39049530029297,77.0180165088135,76.0700575297418,76.7710122879056,44245300
2004-01-26,77.35183715820312,77.39188998699595,76.357147768887,76.36382493808175,30460600
2004-01-27,76.55741882324219,77.77240381211598,76.53739240970272,77.27172310087919,35322800
2004-01-28,75.68292236328125,76.95798700080496,75.39586512658389,76.7577177081349,52621300
2004-01-29,75.7563247680664,76.00332396996185,75.14215261450805,75.80972683487344,60117100
2004-01-30,75.7563247680664,75.91654115486172,75.49596613639177,75.78302325487637,30984400
2004-02-02,76.08345031738281,76.55742749988941,75.51601313230805,75.9032023887241,38832400
2004-02-03,75.95663452148438,76.19696177654987,75.72966161013908,75.92993092723378,25093500
2004-02-04,75.33577728271484,75.92324607097953,75.2957244446746,75.56275524905045,39332600
2004-02-05,75.55608367919922,75.79641091163377,75.28905285502866,75.54940650796787,37226800
2004-02-06,76.40388488769531,76.5707784808036,75.56941692215392,75.71628409899932,37216000
2004-02-09,76.42388153076172,76.68423500977616,76.29704082804692,76.55071714029059,24851300
2004-02-10,76.6709213256836,76.86451851918973,76.2770548615491,76.29040410898222,27908100
2004-02-11,77.48534393310547,77.69896749196766,76.21695182409164,76.67090252332225,42965700
2004-02-12,77.20496368408203,77.61885646294256,77.15823368991433,77.41858724216122,27814700
2004-02-13,76.85784149169922,77.57214592063053,76.60416504448979,77.3184694734211,44739900
2004-02-17,77.55209350585938,77.72566422375974,77.28506280751732,77.33846996582312,23984300
2004-02-18,77.21163940429688,77.83915572946484,77.0046879255615,77.57212501357832,28618000
2004-02-19,76.92460632324219,77.69899003888531,76.81111479561069,77.65893720159706,51146200
2004-02-20,76.69094848632812,77.14489930128057,76.31710843631625,77.09149721784222,46728800
2004-02-23,76.49735260009766,76.94463134551782,76.21697255779041,76.9179277567473,36357000
2004-02-24,76.36380767822266,76.7643511551829,75.45590641407989,76.28369694555595,43953000
2004-02-25,76.68428039550781,76.81111608010461,76.31711240359589,76.4105724209573,31213600
2004-02-26,76.73102569580078,76.96467578576808,76.33047686363972,76.51072485675019,29683000
2004-02-27,76.78437805175781,77.26503226443144,76.52402453542405,76.89786953038501,39312000
2004-03-01,77.54544830322266,77.6656068112695,76.93795312664611,77.05811672788165,33130800
2004-03-02,77.09149169921875,78.0861761000462,76.92459810409792,77.3985753030585,38556400
2004-03-03,77.23168182373047,77.35184541612517,76.71764669780215,76.93794746605715,31346200
2004-03-04,77.43194580078125,77.50537938519082,77.11818504797453,77.25170297107738,21060000
2004-03-05,77.69232177734375,78.0728390547831,76.95799081478228,77.05145084129795,55905600
2004-03-08,76.7443618774414,77.8525379628395,76.71098620923838,77.66561282950833,39281600
2004-03-09,76.4372787475586,76.91125602205945,76.26370795487729,76.8378224210477,39746100
2004-03-10,75.15554809570312,76.6175329753133,75.14219375180008,76.58415730193548,67671800
2004-03-11,74.18087005615234,75.61615095891072,74.16751571580575,75.0353644835472,89134800
2004-03-12,75.15554809570312,75.24233095831336,74.48797350986783,74.58811071638111,54012200
2004-03-15,74.23426055908203,75.00197202723227,74.03399132381746,74.94856486055328,57677200
2004-03-16,74.62813568115234,74.80837851098683,73.99393700562713,74.62145851169537,59832600
2004-03-17,75.46261596679688,75.60948315978771,74.83509435790464,74.88850153593565,41607300
2004-03-18,75.48263549804688,75.61614833775353,74.72160110670454,75.23563114208237,60014300
2004-03-19,74.40071105957031,75.41228349885247,74.38731501692985,75.30509982460096,48636200
2004-03-22,73.45616149902344,74.07248191066432,73.08770630127917,74.05238528370454,62752100
2004-03-23,73.32884979248047,73.95857113732764,73.26185935625139,73.85808292746269,54080200
2004-03-24,73.38915252685547,73.78439972015116,72.92020920155582,73.409249148746,51584300
2004-03-25,74.36051177978516,74.56148818036361,73.5499158232585,73.74419164753976,49873600
2004-03-26,74.38064575195312,74.88978247434518,74.22656819703437,74.3337519164068,37409500
2004-03-29,75.42570495605469,75.52619319836661,74.74909468731266,74.78258736072043,44113600
2004-03-30,75.6802749633789,75.7472654204527,75.17783886875903,75.23143327883577,39059900
2004-03-31,75.7673568725586,75.9683333411002,75.28501743689384,75.69366584149626,48517600
2004-04-01,76.22289276123047,76.28318774119236,75.73385789874732,75.7472539437147,45103800
2004-04-02,76.79903411865234,76.93301503747172,76.30329858576732,76.91291841075325,50987700
2004-04-05,77.2210693359375,77.29476036574864,76.66504398969508,76.67844003554991,30251800
2004-04-06,76.9732437133789,77.16081911800946,76.78566830874836,76.92634986222127,28420900
2004-04-07,76.79234313964844,77.02681744346198,76.44398964054173,77.00671570318605,45890500
2004-04-08,76.61815643310547,77.3148684285839,76.19610684400207,77.3148684285839,46929700
2004-04-12,76.91962432861328,77.09380362400293,76.75214561294298,76.75884619266233,23085200
2004-04-13,75.84104919433594,77.2411736973046,75.71376375469042,77.21437649364007,56210300
2004-04-14,75.96160888671875,76.12908752084786,75.39888312934522,75.43907636600268,62322300
